video_link,criador,descricao,likes,comentarios,visualizacoes,data_publicacao,musica,patrocinado,anuncio,tiktok_shop,business_account,link_externo,conta_oficial,hashtags,timestamp,status
https://www.tiktok.com/@bananabreadisyummy123/video/7609563820872191262,bananabreadisyummy123,2014 tumblr soft grunge #softgrunge #moodboards #2014 #2014tumblr #grungeaesthetic ,4809,2,0.0,2026-6-79,,False,False,False,False,False,False,"['softgrunge', 'moodboards', '2014', '2014tumblr', 'grungeaesthetic']",2026-04-14 03:24:30,done
https://www.tiktok.com/@glowlymedia/video/7545501943460924678,glowlymedia,estética rara: aquela garota do rio de janeiro entre 2011-2015  #rareaesthetic ,38800,141,0.0,2025-9-2,,False,False,False,False,False,False,['rareaesthetic'],2026-04-14 03:24:37,done
https://www.tiktok.com/@ari.mari53/video/7547163874471054623,ari.mari53,Me core #arimari53 #fyp #niche #2014 #tumblraesthetic ,221,16,0.0,2025-9-6,,False,False,False,False,False,False,"['arimari53', 'fyp', 'niche', '2014', 'tumblraesthetic']",2026-04-14 03:24:43,done
https://www.tiktok.com/@sanni_love/video/7583011388835138838,sanni_love,2014 aesthetic collage wallpaper 🙊😜 #2014 #2014tumblr #2015 #iphonewallpaper #collagevideo Victoria secret pet shop Hollywood Los Angeles ,163,1,0.0,2025-12-12,,False,False,False,False,False,False,"['2014', '2014tumblr', '2015', 'iphonewallpaper', 'collagevideo']",2026-04-14 03:24:50,done
https://www.tiktok.com/@blvossom/video/7557444175117978891,blvossom,the 1940’s #fyp #vintage #history #aesthetic #edit ,35100,181,0.0,2025-10-4,,False,False,False,False,False,False,"['fyp', 'vintage', 'history', 'aesthetic', 'edit']",2026-04-14 03:24:57,done
https://www.tiktok.com/@_alexisbez/video/7568910808315383058,_alexisbez,petition to bring back the candy drawers at cash @Garage Clothing #oldgarage #garagepartner #garageclothing #rareaesthetic ,43800,98,0.0,2025-11-4,,False,False,False,False,False,False,"['oldgarage', 'garagepartner', 'garageclothing', 'rareaesthetic']",2026-04-14 03:25:04,done
https://www.tiktok.com/@cwixx_cute/video/7620025866638167326,cwixx_cute,rare aesthetic #2014 #rareaesthetic #aesthetic #вайб #детство #тц ,228,3,0.0,2025-12-21,,False,False,False,False,False,False,"['2014', 'rareaesthetic', 'aesthetic', '%D0%B2%D0%B0%D0%B9%D0%B1', '%D0%B4%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%BE', '%D1%82%D1%86']",2026-04-14 03:25:11,done
https://www.tiktok.com/@selenwyh7d/video/7383686516645694738,selenwyh7d,"on & on - Cartoon, Daniel Levi, Jeja  #2014#2014tumblr#2014songs#2014vibes#tumblr#tumblraesthetic#tmblrgirl#tmblr#fyp#foru#forupage#fypage#foryoupage#fypp#fyppp#fypppp#viral ",1340,8,0.0,2024-6-23,,False,False,False,False,False,False,"['2014', '2014tumblr', '2014songs', '2014vibes', 'tumblr', 'tumblraesthetic', 'tmblrgirl', 'tmblr', 'fyp', 'foru', 'forupage', 'fypage', 'foryoupage', 'fypp', 'fyppp', 'fypppp', 'viral']",2026-04-14 03:25:17,done
https://www.tiktok.com/@alejandro.mernes/video/7528098639588232453,alejandro.mernes,"2014 vibes 💜

#fylpシ #viralvideos #trends #2014songs #musically #aesthetic ",15,2,0.0,2025-7-17,,False,False,False,False,False,False,"['fylp%E3%82%B7', 'viralvideos', 'trends', '2014songs', 'musically', 'aesthetic']",2026-04-14 03:25:24,done
https://www.tiktok.com/@sleepyy.beautyy/video/7628028662322859295,sleepyy.beautyy,we need to bring this era back #moodboard #aesthetic #pinterest #2014 #pink ,126,2,0.0,2026-6-79,,False,False,False,False,False,False,"['moodboard', 'aesthetic', 'pinterest', '2014', 'pink']",2026-04-14 03:25:31,done
https://www.tiktok.com/@musesgaleria/video/7626026715474742548,musesgaleria,Forever reminiscing #tumblraesthetic #2014 #nostalgia #fyp #creatorsearchinsight ,418,0,0.0,2026-6-79,,False,False,False,False,False,False,"['tumblraesthetic', '2014', 'nostalgia', 'fyp', 'creatorsearchinsight']",2026-04-14 03:25:38,done
https://www.tiktok.com/@pauls2y/video/7627547412252462356,pauls2y,📸💿 #proccdcam #2014,849,33,0.0,2026-6-79,,False,False,False,False,False,False,"['proccdcam', '2014']",2026-04-14 03:25:45,done
https://www.tiktok.com/@greciaentiktok/video/7354101202629512453,greciaentiktok,#fyyyyyyyyyyyyyyyy #fyyyyyyyyyyyyyyyyyyyp #fypシ #foryou #fypシ゚viraltiktok #paratii #trending #foryou #foryourpage #fypage #viral #parati #2014tumblr #2014vibes #nostalgia #aesthetic #2014aesthetic #tumblr #itgirl #tumblraesthetic #tumblrgirl ,19,0,0.0,2024-4-4,,False,False,False,False,False,False,"['fyyyyyyyyyyyyyyyy', 'fyyyyyyyyyyyyyyyyyyyp', 'fyp%E3%82%B7', 'foryou', 'fyp%E3%82%B7%E3%82%9Aviraltiktok', 'paratii', 'trending', 'foryourpage', 'fypage', 'viral', 'parati', '2014tumblr', '2014vibes', 'nostalgia', 'aesthetic', '2014aesthetic', 'tumblr', 'itgirl', 'tumblraesthetic', 'tumblrgirl']",2026-04-14 03:25:50,done
https://www.tiktok.com/@luanagoulart_/video/7324432026780667141,luanagoulart_,"Já faz 10 anos desde 2014 🩷

#nostalgia #nostalgia2014 #2014 #2014tumblr #2014tumblraesthetic #nostalgic #minhaadolescencia😎 #minhainfancia #onedirection #tumblraesthetic #tumblrgirl #2014vibes #vibe2014 #vibe2014💗 #saudades #epocaboa #10anosatras ",5193,111,0.0,2024-1-15,,False,False,False,False,False,False,"['nostalgia', 'nostalgia2014', '2014', '2014tumblr', '2014tumblraesthetic', 'nostalgic', 'minhaadolescencia%F0%9F%98%8E', 'minhainfancia', 'onedirection', 'tumblraesthetic', 'tumblrgirl', '2014vibes', 'vibe2014', 'vibe2014%F0%9F%92%97', 'saudades', 'epocaboa', '10anosatras']",2026-04-14 03:25:56,done
https://www.tiktok.com/@xodarkvalley/video/7626532567205891359,xodarkvalley,Bring it back 💔💔 #aesthetic #2014tumblr #2014 #tumblraesthetic #nostalgia ,270,0,0.0,2026-6-79,,False,False,False,False,False,False,"['aesthetic', '2014tumblr', '2014', 'tumblraesthetic', 'nostalgia']",2026-04-14 03:26:03,done
https://www.tiktok.com/@dhashka228/video/7614125204503121174,dhashka228,"VK (компания) — российская технологическая корпорация, владеющая соцсетями «ВКонтакте» и «Одноклассники», порталом Mail.ru и игровым брендом VK Play.
VK Fest — крупнейший городской open-air фестиваль, ежегодно проводимый компанией.
ВК АРТ ЛАБ — подразделение компании, занимающееся технологическими проектами в сфере искусства. 
VK Fest
VK Fest
 +3
#вк#старшаясестра#2014#вайб#врек",107200,184,0.0,2026-6-79,,False,False,False,False,False,False,"['%D0%B2%D0%BA', '%D1%81%D1%82%D0%B0%D1%80%D1%88%D0%B0%D1%8F%D1%81%D0%B5%D1%81%D1%82%D1%80%D0%B0', '2014', '%D0%B2%D0%B0%D0%B9%D0%B1', '%D0%B2%D1%80%D0%B5%D0%BA']",2026-04-14 03:26:09,done
